Geography,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,TARGET_deathRate,City,State,Region,Division
"Sharp County, Arkansas",134.0,56.0,493.4,32101,16912.0,21.6,0.0,9,47.2,46.5,47.9,2.37,53.9,25.6,24.6,40.977034120734906,1.3,45.9,5.9,41.3,8.8,47.4,29.1,24.9,54.0,31.5,95.69041337,0.404573439,0.603928467,0.134857813,49.83117614,6.62707096,190.4,1353,3,2,8
"Fremont County, Idaho",53.0,20.0,383.5,45578,12819.0,15.1,0.0,4,36.3,35.5,37.2,2.75,65.3,19.2,39.2,40.977034120734906,5.6,34.2,14.9,54.6,6.0,67.4,51.0,37.4,32.4,16.5,93.68868289,0.355349556,0.084974894,2.811896485,66.76097526625,6.445533358,140.9,530,12,3,3
"Midland County, Michigan",436.0,160.0,438.7,51629,83632.0,11.9,0.0,6,40.9,39.7,42.4,2.45,57.2,13.1,34.5,40.977034120734906,8.8,29.6,19.4,55.6,8.5,76.5,58.6,53.6,31.9,13.4,93.6549316,1.381182436,2.330670621,0.611068593,55.87649106,5.762837089,154.4,976,22,0,0
"Irwin County, Georgia",50.0,23.0,434.9,35955,9245.0,25.3,0.0,0,39.0,35.5,41.8,2.71,47.3,22.8,39.9,40.977034120734906,6.1,44.2,5.0,42.3,6.8,48.5,35.4,32.4,43.1,27.6,68.56930272,24.78542709025,0.085034014,0.56335034,49.2949111,5.602094241,192.8,731,10,2,6
"Steuben County, New York",581.0,230.0,467.1,46849,97631.0,16.6,0.0,4,42.0,41.5,42.7,2.36,50.5,17.2,38.3,40.977034120734906,7.0,37.6,11.1,54.6,8.2,66.4,49.1,45.4,39.9,20.7,94.97896924,1.56691836,1.529417727,0.334465109,46.99936675,6.856742229,178.7,1420,32,1,2
"Millard County, Utah",49.0,19.0,361.5,52623,12645.0,12.9,0.0,6,34.9,34.2,35.7,2.98,62.7,15.8,36.1,40.977034120734906,3.6,29.1,15.4,60.2,4.3,65.9,48.45377358490566,46.7,29.4,15.2,88.83325385,0.421236687,0.70735972,5.051674124625,65.40865385,8.884297521,131.6,978,44,3,3
"Lynchburg city, Virginia",391.0,165.0,495.0,40065,79812.0,25.0,209.76802446875,1,28.7,27.0,30.4,2.37,35.6,5.4,21.9,40.977034120734906,10.7,25.1,19.9,53.1,8.0,69.1,54.9,45.1,30.4,16.3,65.07075411,24.78542709025,2.680286200625,0.7497633,37.78393158,5.96087761,194.5,903,46,2,6
"Dutchess County, New York",1192.5,329.875,486.7,70925,153227.875,10.2,74.38614524,8,41.2,40.1,42.4,2.61,48.7,10.5,28.3,40.977034120734906,10.0,27.0,18.3,54.15264248704664,8.7,76.3,59.6,54.7,29.3,13.9,78.50286938,10.13781119,2.680286200625,4.102341308,52.60510813,3.807095815,164.8,453,32,1,2
"Potter County, Texas",528.0,212.0,461.8,38224,121802.0,21.5,209.76802446875,1,33.3,32.9,33.5,2.68,43.5,21.2,33.9,40.977034120734906,3.9,27.8,10.3,58.2,5.3,52.5,42.6,38.2,31.7,20.8,78.49401726,9.453870799,2.680286200625,2.812377403,42.21898351,7.014170761,185.1,1196,43,2,8
"Madison County, Florida",70.0,41.0,293.5,33017,18408.0,27.7,0.0,9,41.5,39.5,44.2,2.52,43.3,33.2,28.6,40.977034120734906,0.4,39.0,6.9,40.0,11.8,51.6,32.8,26.2,45.2,24.6,58.04367558,24.78542709025,0.240269101,1.083880613,46.93075295,9.37468615325,166.9,909,9,2,6
"Poquoson city, Virginia",67.0,24.0,441.3,72741,12059.0,5.9,0.0,8,43.8,42.8,45.2,2.59,60.3,15.3,30.6,40.977034120734906,11.1,27.0,22.4,60.7,4.5,87.7,69.0,55.8,21.8,6.5,94.28666059,0.985344042,1.846485054,0.389169496,62.60232658,4.361370717,159.2,1189,46,2,6
"Scotts Bluff County, Nebraska",195.0,78.0,419.7,47194,36261.0,15.6,209.76802446875,4,38.8,37.7,39.5,2.42,51.8,14.4,30.6,40.977034120734906,3.8,30.0,14.5,63.3,5.5,63.3,50.0,41.5,34.4,19.7,93.29135318,0.866862938,0.665140116,2.44520772,48.13283633,6.311958841,160.2,1338,27,0,7
"Atchison County, Kansas",1192.5,37.0,453.5494221,44199,16398.0,17.4,0.0,3,35.9,34.1,37.4,2.53,45.6,5.0,22.8,40.977034120734906,8.7,41.0,12.7,57.3,7.3,69.3,53.1,46.0,32.0,15.6,90.57295737,4.094270426,0.336680094,0.402813684,47.107575,6.012884753,180.2,62,16,0,7
"Sussex County, Virginia",72.0,30.0,486.9,37748,11715.0,23.9,0.0,1,38.5,35.9,47.3,2.08,32.0,37.55,42.8,40.977034120734906,0.3,40.3,5.5,25.0,6.9,66.2,48.45377358490566,37.8,44.2,23.7,39.0340526,24.78542709025,0.143290627,1.348617667,41.31470308,3.682946357,208.4,1442,46,2,6
"Hamilton County, Illinois",61.0,29.0,517.5,49790,8200.0,14.0,0.0,5,43.2,42.1,44.6,2.36,61.1,20.9,27.4,40.977034120734906,5.1,35.3,8.9,54.2,4.5,67.6,48.3,42.5,38.6,18.7,99.31506849,0.504686373,0.0,0.0,58.13417794,4.799040192,236.7,629,13,0,0
"McHenry County, North Dakota",36.0,13.0,429.1,48887,5968.0,12.3,0.0,5,43.3,41.5,44.8,2.2,59.4,9.7,37.8,40.977034120734906,7.0,37.0,14.9,61.2,3.1,76.9,56.1,43.7,31.7,13.0,97.30101427,0.171909919,0.206291903,0.275055871,52.10889571,9.37468615325,148.3,948,34,0,7
"Aiken County, South Carolina",753.0,329.875,384.5,48537,153227.875,16.6,6.03030833,5,40.9,39.3,42.3,2.53,49.9,17.2,33.8,40.977034120734906,6.7,31.0,15.9,52.8,9.9,65.2,48.3,43.4,35.8,18.8,69.67262123,24.78542709025,0.767503722,2.366571491,48.94044517,5.643104513,164.3,6,40,2,6
"Camp County, Texas",71.0,29.0,466.0,37801,12682.0,23.9,0.0,1,37.8,36.4,39.4,2.81,50.3,27.0,33.2,40.977034120734906,1.1,36.5,9.9,52.5,8.5,51.7,40.4,35.6,35.8,23.3,72.00383509,17.43368488,0.343560243,5.051674124625,51.29767547,9.097345133,182.2,224,43,2,8
"Morris County, Texas",75.0,35.0,425.0,37954,12516.0,18.6,209.76802446875,1,43.3,42.2,44.3,2.53,55.2,27.7,28.8,40.977034120734906,0.5,34.7,9.4,45.3,12.7,56.7,37.1,33.9,42.4,21.5,69.07874016,23.11811024,0.023622047,4.551181102,53.67379895,8.245481928,196.3,1013,43,2,8
"Gillespie County, Texas",181.0,79.0,414.0,52814,25963.0,12.5,0.0,6,50.6,48.2,52.0,2.36,59.8,15.0,39.0,40.977034120734906,5.8,26.6,22.7,53.2,6.8,63.1,42.2,31.3,39.4,17.5,94.77124183,0.338609339,0.192928577,1.866288684,56.71740569,6.807727691,157.5,563,43,2,8
"Marshall County, Kentucky",221.0,85.0,496.5,45596,31101.0,13.1,0.0,4,44.9,43.7,46.1,2.43,59.0,23.5,37.1,31.3,8.1,41.0,9.3,54.15264248704664,7.7,68.2,50.5,46.1,39.7,20.7,98.1206504,0.426541804,0.275808986,0.035277894,57.14965878,4.006754682,185.3,927,17,2,1
"Turner County, South Dakota",51.0,20.0,436.0,55708,8209.0,10.2,0.0,7,44.0,43.3,45.2,2.31,63.9,17.3,25.1,40.977034120734906,8.8,36.3,16.2,64.8,2.5,78.2,48.45377358490566,47.0,29.7,12.2,97.32594556,0.554083353,0.036135871,0.301132257,59.11931818,5.14390692,154.3,1510,41,0,7
"Ringgold County, Iowa",37.0,17.0,433.2,42854,5068.0,16.6,0.0,3,46.3,42.2,49.0,2.4,58.6,20.2,29.8,40.977034120734906,4.2,35.5,14.4,53.9,4.8,70.4,47.7,33.3,39.8,14.9,97.78699862,0.237107291,0.474214582,0.019758941,56.69950739,8.44017094,172.1,1255,15,0,7
"Lawrence County, Missouri",194.0,88.0,412.0,39908,38180.0,18.6,0.0,1,39.6,39.0,40.4,2.6,57.1,17.7,46.3,40.977034120734906,1.5,38.7,11.8,53.5,7.0,62.1,48.2,42.6,35.5,19.9,94.77826587,0.156887355,0.525572639,2.044765192,56.5904854,4.54931457,178.5,852,25,0,7
"Reeves County, Texas",47.0,20.0,345.2,39006,14732.0,24.8,0.0,1,35.6,34.5,39.1,3.0199999999999996,44.7,25.0,48.4,40.977034120734906,0.1,25.8,8.5,41.8,6.7,53.9,48.45377358490566,39.9,35.3,23.4,82.97482192,3.907186685,0.846322026,5.051674124625,50.45748116,8.634992459,148.3,1240,43,2,8
"Wythe County, Virginia",171.0,71.0,433.5,41132,29119.0,15.6,137.3673546,2,43.6,42.0,45.5,2.44,53.7,8.5,42.7,40.977034120734906,4.0,36.4,9.8,52.9,9.6,63.9,50.1,44.0,35.3,18.4,94.99486125,3.600548133,0.702295307,0.260363138,52.06945966,2.933713923,175.9,1652,46,2,6
"Mitchell County, North Carolina",105.0,45.0,450.3,36795,15246.0,19.2,131.1819494,0,46.7,44.8,47.7,2.36,55.7,19.3,19.5,40.977034120734906,11.7,33.5,11.0,46.7,8.6,61.8,43.7,35.5,39.7,19.1,96.59491194,0.874103066,0.306588389,1.200260926,54.12988651,3.813691779,180.9,990,33,2,6
"Lincoln County, Arkansas",61.0,29.0,402.4,37644,13820.0,29.0,0.0,1,37.5,36.3,41.3,2.43,37.2,29.3,47.9,40.977034120734906,2.8,48.0,6.5,31.2,14.2,50.4,36.8,32.1,46.4,30.1,66.56947803,24.78542709025,0.0,1.479163704,49.38118812,8.022922636,194.4,876,3,2,8
"Weston County, Wyoming",37.0,17.0,397.1,55520,7234.0,13.2,0.0,7,42.1,42.0,42.7,2.27,58.0,16.5,46.1,40.977034120734906,4.6,32.2,12.9,57.7,5.2,73.4,57.6,52.5,29.4,12.4,94.7287472,0.209731544,0.531319911,0.069910515,52.34427328,9.37468615325,182.6,1600,50,3,3
"Maury County, Tennessee",411.0,172.0,450.4,51303,87757.0,15.5,22.79020477,6,38.6,37.4,40.2,2.55,50.8,14.2,38.5,40.977034120734906,6.1,36.6,13.2,58.9,7.7,65.4,51.1,44.6,35.3,20.6,84.05855701,11.72329318,0.750395414,1.05126711,50.00462036,5.317306713,187.4,935,42,2,1
"Gogebic County, Michigan",84.0,55.0,324.9,33600,15431.0,20.9,0.0,9,48.3,45.1,51.3,2.1,46.0,15.6,32.0,40.977034120734906,2.3,38.4,12.3,42.2,9.5,61.0,38.7,34.3,47.0,21.8,90.88725986,4.5690091,0.499241658,0.120070779,44.13291796,2.773556231,195.2,572,22,0,0
"Bristol County, Rhode Island",306.0,104.0,473.2,68246,49084.0,8.0,0.0,8,43.9,41.9,45.5,2.38,52.4,4.9,23.7,40.977034120734906,11.7,22.4,23.9,60.7,6.8,80.8,48.45377358490566,55.4,27.0,11.1,95.29648609,1.26484464,1.6390109,0.248088498,54.26127527,4.448655477,142.2,174,39,1,4
"Worcester County, Maryland",413.0,164.0,499.8,55691,51540.0,11.9,0.0,7,49.1,47.0,50.2,2.45,50.7,13.7,43.7,40.977034120734906,10.2,31.6,18.8,53.1,9.9,67.4,45.4,38.5,43.6,21.1,82.55206817,14.15011937,1.500417322,0.217395524,50.84003273,5.625635809,186.8,1646,20,2,6
"Lafayette County, Wisconsin",86.0,36.0,423.2,52260,16829.0,11.7,0.0,6,41.4,40.5,42.1,2.51,57.4,21.0,33.3,40.977034120734906,2.8,41.5,12.2,66.2,3.6,71.8,48.45377358490566,48.8,31.0,14.9,96.81021681,0.386100386,0.207900208,1.585981586,56.4098706,5.702647658,166.0,829,49,0,0
"Hernando County, Florida",1192.5,329.875,447.5,40094,153227.875,15.3,16.81246813,1,48.7,46.9,50.0,2.45,52.4,14.5,40.5,40.977034120734906,4.5,37.5,10.6,40.1,13.7,55.7,48.45377358490566,28.9,47.9,25.8,89.94216545,5.380157772,1.088044666,1.210463992,51.03190825,5.381697487,178.1,672,9,2,6
"Fayette County, Iowa",138.0,50.0,467.8,45522,20257.0,14.4,0.0,4,43.1,40.7,45.1,2.31,52.7,9.6,31.6,40.977034120734906,7.6,39.5,12.6,60.3,5.1,68.2,50.0,40.5,39.6,20.1,96.119287,1.083102628,0.762543106,0.189421536,50.91164095,7.378451014,151.3,504,15,0,7
"Stevens County, Washington",251.0,106.0,423.8,43823,43791.0,19.3,0.0,3,46.2,45.6,46.8,2.44,57.2,25.1,35.3,40.977034120734906,3.9,34.4,10.7,46.3,9.4,58.3,39.3,33.9,45.8,24.1,89.17745936,0.489115459,0.603931294,0.865711399,55.21239889,3.631082062,174.2,1421,47,3,5
"Pike County, Missouri",113.0,44.0,500.7,44408,18348.0,18.9,0.0,3,39.5,37.9,42.6,2.47,48.4,30.0,48.1,40.977034120734906,5.2,43.8,9.3,54.15264248704664,6.5,64.2,48.45377358490566,42.8,37.0,19.4,89.7499595,6.453529189,0.270022142,0.885672625,50.96695599,5.282802182,192.5,1166,25,0,7
"Humphreys County, Tennessee",127.0,55.0,527.3,42837,18135.0,17.6,209.76802446875,3,42.2,41.3,42.8,2.53,54.8,14.1,41.3,40.977034120734906,1.2,42.8,8.9,48.1,8.9,66.9,49.0,42.9,37.8,17.8,95.09868421,3.229166667,0.191885965,0.082236842,54.126895,5.078225186,222.6,706,42,2,1
"Sussex County, Delaware",1192.5,329.875,493.3,53316,153227.875,13.9,209.76802446875,6,47.0,45.4,48.3,2.52,51.1,17.8,38.7,37.1,6.5,35.3,13.5,52.9,8.0,64.7,43.1,38.4,45.4,23.1,81.4512161,12.66316775,1.144706756,2.152415317,50.71997832,5.256787135,168.7,1442,7,2,6
"Jefferson County, Illinois",259.0,99.0,525.6,43073,38353.0,19.5,209.76802446875,3,40.7,39.2,42.8,2.39,50.1,16.3,29.4,40.977034120734906,2.5,32.8,10.2,53.3,9.2,63.8,47.3,41.8,42.0,23.1,87.85836487,7.950127015,1.052413293,0.292913059,49.15232048,5.121798876,196.0,746,13,0,0
"Fairfax County, Virginia",1192.5,329.875,381.8,72741,153227.875,6.7,153.208537,8,37.4,36.4,38.4,2.85,56.0,14.0,22.4,40.977034120734906,15.849999999999998,13.0,26.150000000000002,68.1,4.9,81.8,66.6,56.3,17.1,6.6,62.90432897,9.363244448,2.680286200625,4.488439137,58.25617107,5.344658861,126.9,494,46,2,6
"Rusk County, Texas",242.0,108.0,399.9,46427,53070.0,16.6,18.8430375,4,38.5,38.1,39.0,2.75,47.6,23.8,34.5,39.4,2.3,33.7,9.9,50.0,4.9,56.4,45.0,39.7,32.5,19.6,79.21319939,17.52249472,0.559328058,1.062536244,51.25894215,6.74359899,174.4,1286,43,2,8
"Okmulgee County, Oklahoma",238.0,107.0,493.2,38183,39187.0,21.5,0.0,1,39.2,36.8,41.2,2.53,46.1,15.0,32.2,40.977034120734906,3.1,37.0,10.6,48.4,10.4,55.4,39.3,34.5,41.9,23.8,66.05739492,8.211225473,0.268721797,0.438574253,45.09386234,6.833686191,214.1,1090,36,2,8
"Lyon County, Kentucky",63.0,27.0,482.7,43067,8306.0,15.4,209.76802446875,3,49.0,45.5,52.2,2.19,46.9,19.7,57.800000000000004,40.977034120734906,1.7,39.0,10.3,36.0,7.6,70.1,46.9,41.6,40.9,16.6,91.64484647,6.189002618,0.428469412,0.226136634,49.65944272,2.598366741,202.0,904,17,2,1
"Seminole County, Oklahoma",152.0,68.0,484.1,35964,25548.0,24.7,0.0,0,39.7,38.0,41.1,2.7,48.8,23.9,35.2,40.977034120734906,1.3,36.2,8.9,47.5,8.4,49.4,36.8,32.5,40.7,24.8,68.44707822,4.99195479,0.192300145,0.784898552,48.61986525,6.579419147,208.9,1344,36,2,8
"Cass County, Minnesota",1192.5,76.0,453.5494221,45179,28706.0,15.7,0.0,3,48.3,48.0,48.6,2.19,61.1,18.0,44.2,40.977034120734906,3.6,35.4,14.2,52.6,7.4,61.7,39.9,31.9,49.5,25.9,85.19232792,0.361162734,0.497913672,0.126231635,54.46484132,7.941812463,168.1,244,23,0,7
"Van Buren County, Michigan",385.0,168.0,431.5,46715,75077.0,16.5,173.1555603,4,41.3,40.3,42.0,2.61,51.1,29.2,33.7,40.977034120734906,5.9,34.0,12.6,54.4,8.4,62.7,46.6,42.0,39.8,22.1,87.85019442,3.613754297,0.578625367,3.921646693,51.82077766,4.666419111,188.2,1533,22,0,0
"Fauquier County, Virginia",272.0,116.0,369.4,72741,68782.0,7.4,43.61606234,8,41.5,40.6,42.4,2.84,57.5,8.4,39.1,40.977034120734906,10.1,28.5,20.5,64.8,5.0,80.7,67.1,56.9,21.3,9.3,87.27895291,7.409987697,1.262914486,0.750040763,62.43695698,5.083533771,162.9,503,46,2,6
"San Juan County, New Mexico",435.0,166.0,356.1,47520,118737.0,21.0,202.1273908,4,34.2,33.1,35.2,3.0199999999999996,46.6,23.0,31.0,40.977034120734906,1.5,32.1,9.1,54.6,9.2,50.4,40.2,36.4,37.1,24.4,53.09790383,0.552212446,0.51465241,5.051674124625,48.79315011,6.09617959,136.7,1308,31,3,3
"Franklin County, Virginia",316.0,124.0,422.8,47419,56264.0,16.3,0.0,4,45.0,44.7,45.2,2.36,58.4,9.5,36.4,40.977034120734906,4.0,32.0,13.1,54.0,6.2,67.4,50.2,40.1,35.0,17.2,89.09704342,8.450679215,0.266358874,0.878984285,57.66095994,5.965766068,162.0,523,46,2,6
"Washington County, Missouri",121.0,59.0,422.2,34581,24788.0,25.5,0.0,0,40.1,39.2,41.2,2.67,50.1,14.4,33.5,40.977034120734906,1.1,42.0,4.3,45.9,12.2,52.9,40.7,35.8,42.8,25.9,94.81794954,1.960236346,0.115777707,0.019961674,53.94121576,4.671312865,207.0,1577,25,0,7
"Franklin County, Mississippi",48.0,17.0,467.5,36544,7743.0,20.5,0.0,0,43.2,43.0,43.4,2.36,60.2,14.2,38.6,40.977034120734906,2.8,37.3,10.5,51.1,8.9,58.5,48.45377358490566,41.5,36.6,21.3,63.59933817,24.78542709025,0.114547537,0.0,54.99848071,7.715311005,157.0,523,24,2,1
"Garza County, Texas",16.0,10.0,259.5,49947,6415.0,28.0,0.0,5,39.4,38.6,39.9,2.7,46.7,28.9,39.4,40.977034120734906,15.849999999999998,27.8,5.4,36.9,2.0,51.6,39.2,32.2,36.9,22.7,84.94539782,4.96099844,0.062402496,5.051674124625,56.26631854,1.260504202,164.8,548,43,2,8
"Schuylkill County, Pennsylvania",992.0,329.875,485.5,43169,144590.0,13.5,186.7349056,3,43.8,42.0,45.6,2.38,48.7,16.3,41.8,40.977034120734906,8.6,47.7,9.8,52.2,8.8,71.6,52.3,47.8,36.7,16.6,94.23408035,2.761000273,0.500136649,1.003689533,48.41855381,4.779878415,186.6,1334,38,1,2
"Cheboygan County, Michigan",180.0,78.0,451.3,41930,25427.0,16.1,0.0,2,49.1,48.2,50.1,2.26,58.2,11.4,46.3,40.977034120734906,2.7,39.4,11.8,46.3,13.9,60.2,36.7,30.9,48.2,23.3,93.1880109,0.67341378,0.354223433,0.09731413,54.62888711,3.917098446,184.5,275,22,0,0
"Taos County, New Mexico",154.0,62.0,339.0,36125,32907.0,19.2,0.0,0,46.8,46.1,48.5,2.44,42.4,23.4,36.4,34.5,5.8,25.4,16.9,52.8,10.7,47.3,32.0,23.8,50.3,29.3,70.61894788,0.531220593,0.807455302,5.051674124625,41.50030248,4.706601467,135.2,1457,31,3,3
"Silver Bow County, Montana",193.0,79.0,445.5,39882,34622.0,19.5,209.76802446875,1,40.6,37.7,43.2,2.22,44.8,18.0,39.2,40.977034120734906,2.7,34.9,16.8,58.5,7.0,63.8,47.7,42.3,34.7,17.5,94.65107528,0.471793684,0.688876668,0.457321485,39.61304807,4.512392241,171.4,1367,26,3,3
"Comanche County, Kansas",1192.5,7.0,453.5494221,45353,1843.0,11.4,0.0,4,45.7,43.8,49.2,2.48,60.2,32.2,36.5,26.1,5.2,28.4,17.2,63.2,5.4,74.6,52.7,43.9,32.2,9.2,97.96019901,0.0,0.547263682,0.995024876,57.78061224,4.664723032,209.6,341,16,0,7
"Converse County, Wyoming",67.0,30.0,434.9,63166,14236.0,9.3,0.0,8,40.3,38.9,41.6,2.47,58.9,12.4,48.4,40.977034120734906,3.7,38.0,12.4,66.4,5.1,74.1,57.9,50.7,28.8,12.8,95.10673002,0.141833912,0.921920431,0.744628041,56.42064471,9.37468615325,196.6,346,50,3,3
"Lincoln County, Wyoming",73.0,27.0,365.9,63575,18722.0,9.0,0.0,8,38.1,37.6,39.1,2.68,61.4,14.0,55.2,25.7,5.1,31.5,15.7,63.0,6.4,77.6,48.45377358490566,51.4,24.9,10.6,96.53854553,0.147412099,0.414937759,0.540511029,61.14462263,6.394269037,143.3,876,50,3,3
"McIntosh County, Georgia",69.0,28.0,351.3,37603,13969.0,23.3,0.0,1,47.6,46.8,47.6,2.63,47.8,3.3,51.6,40.977034120734906,2.1,35.8,7.9,54.15264248704664,8.8,54.3,39.0,32.6,42.1,23.5,61.53351895,24.78542709025,0.207039337,1.34218605,45.9592145,2.708877285,143.9,949,10,2,6
"Starke County, Indiana",142.0,64.0,493.9,43740,22958.0,15.5,0.0,3,41.6,41.1,42.3,2.62,52.7,25.2,41.1,40.977034120734906,10.0,42.3,7.6,52.1,11.5,65.6,49.7,44.1,38.2,20.5,95.63524679,0.666176407,0.31578492,1.946619371,52.83877574,7.026920032,222.9,1413,14,0,0
"Richland County, Montana",53.0,21.0,435.5,65738,11960.0,8.2,0.0,8,38.0,38.1,37.9,2.51,55.9,18.9,44.4,40.977034120734906,6.6,38.5,11.4,67.8,2.5,70.8,57.0,47.3,20.2,8.3,94.61013295,0.368307582,0.350341358,0.835429393,51.16489482,9.156118143,170.1,1250,26,3,3
"Harper County, Oklahoma",22.0,8.0,466.5,49204,3754.0,10.6,0.0,5,39.0,38.6,40.6,2.57,57.2,26.9,37.4,40.977034120734906,3.4,38.6,13.2,61.7,1.6,66.0,51.8,47.0,30.1,17.7,95.96388741,0.079660117,0.132766861,1.380775358,57.54847645,4.274611399,159.7,650,36,2,8
"Martin County, Florida",1068.0,329.875,409.8,55472,153227.875,12.1,102.3783777,7,50.7,49.0,52.4,2.39,51.1,18.6,32.9,40.977034120734906,8.0,26.1,19.8,47.3,9.7,64.9,43.8,34.2,40.6,17.8,87.11028723,5.595503543,1.114218991,4.081511485,50.7538094,5.354923743,146.5,928,9,2,6
"Iredell County, North Carolina",828.0,313.0,477.1,54026,153227.875,12.7,209.76802446875,6,39.9,38.5,41.1,2.69,53.7,18.3,35.0,40.977034120734906,6.7,28.1,17.7,58.6,9.8,69.1,55.5,47.4,29.7,16.1,81.45469085,12.34899979,2.260913816,1.97799668,54.94720247,4.754928419,181.0,727,33,2,6
"Hanover County, Virginia",568.0,185.0,496.6,72741,103227.0,6.1,106.5612679,8,41.9,40.4,43.2,2.65,58.9,13.4,30.3,40.977034120734906,9.9,27.6,23.6,65.1,4.4,84.7,48.45377358490566,60.7,22.1,8.6,86.44069469,9.299388198,1.474245115,0.69765147,61.85836692,4.125165648,163.7,637,46,2,6
"Uintah County, Utah",97.0,35.0,365.5,65489,37928.0,9.6,0.0,8,29.7,29.3,30.0,3.0199999999999996,57.2,15.6,49.3,40.977034120734906,4.6,34.7,11.8,61.7,5.1,72.0,60.4,53.7,21.1,10.2,87.81389099,0.596287898,0.447915792,1.198174743,60.49540115,9.37468615325,133.2,1519,44,3,3
"Benton County, Minnesota",1192.5,63.0,453.5494221,52531,39710.0,13.6,0.0,6,35.4,35.3,35.6,2.45,50.6,12.6,27.0,40.977034120734906,8.0,32.1,15.2,66.0,6.7,71.5,48.45377358490566,51.3,32.2,18.0,94.31427042,2.325284924,1.132046608,0.117284108,48.05527124,7.207014542,155.3,121,23,0,7
"Lafayette County, Missouri",187.0,76.0,449.5,48128,32701.0,13.4,209.76802446875,5,41.0,39.6,42.6,2.44,56.0,18.5,39.0,40.977034120734906,9.2,42.4,13.0,57.4,6.9,72.7,48.45377358490566,46.5,32.2,14.5,94.29760603,2.008141937,0.230890752,0.218738607,53.844404,6.850471234,174.5,829,25,0,7
"York County, South Carolina",1030.0,329.875,448.5,54196,153227.875,14.6,47.77165151,6,37.9,37.2,38.7,2.61,53.6,13.6,28.4,40.977034120734906,8.8,27.8,20.0,60.3,8.9,71.0,58.9,53.1,27.6,15.2,75.17619421,18.92983888,1.704043719,1.238774388,53.35134297,5.197966517,185.8,1667,40,2,6
"Fresno County, California",1192.5,329.875,412.6,43338,153227.875,27.5,82.06298129,3,31.4,30.5,32.3,3.0199999999999996,44.2,17.4,27.7,40.977034120734906,4.8,22.8,13.0,52.8,13.2,49.4,39.2,34.2,43.1,30.8,59.623893,5.069145617,2.680286200625,5.051674124625,46.81324986,6.004383506,152.8,531,4,3,5
"Wyoming County, New York",281.0,87.0,570.7874999999999,53783,41013.0,12.3,0.0,6,41.1,39.8,43.2,2.38,50.9,17.0,33.5,40.977034120734906,6.1,40.8,9.7,54.1,7.4,74.0,56.8,52.2,34.2,16.1,91.77725233,5.723109588,0.422236163,0.504270617,51.85279027,4.815216083,181.1,1651,32,1,2
"Lake County, Tennessee",36.0,22.0,413.7,28524,7576.0,32.849999999999994,0.0,9,40.3,38.8,45.0,2.38,32.9,30.4,51.0,40.977034120734906,5.0,44.6,5.9,27.9,10.1,45.4,32.5,27.0,52.1,35.550000000000004,68.73943021,24.78542709025,0.286197476,1.74320281,43.73804971,4.662698413,247.6,832,42,2,1
"Orleans Parish, Louisiana",1192.5,329.875,466.0,35468,153227.875,27.9,209.76802446875,0,35.4,34.7,36.1,2.38,30.0,15.9,26.3,40.977034120734906,12.6,23.2,20.0,54.15264248704664,10.3,53.9,44.2,35.7,37.6,25.8,34.29306308,24.78542709025,2.680286200625,1.382923942,26.74611467,5.131693567,193.6,1104,18,2,8
"Potter County, Pennsylvania",114.0,52.0,456.5,40323,17093.0,14.3,0.0,1,45.8,44.5,46.8,2.57,52.1,15.0,45.4,31.9,7.7,48.2,9.2,49.5,6.9,67.2,46.4,40.7,40.6,18.5,97.75565403,0.575473327,0.345283996,0.270472464,52.76653171,6.77146312,191.9,1196,38,1,2
"Pierce County, Nebraska",41.0,16.0,426.4,53489,7208.0,10.0,0.0,6,41.3,39.8,42.9,2.4,64.3,9.6,25.6,40.977034120734906,9.6,36.0,15.9,54.15264248704664,4.7,80.2,64.0,48.5,26.9,11.3,97.99554566,0.139198218,0.236636971,0.194877506,59.31972789,9.160305344,159.5,1165,27,0,7
"Wells County, Indiana",139.0,56.0,412.6,51182,27964.0,10.7,0.0,6,41.2,39.6,42.4,2.52,58.4,16.8,34.9,40.977034120734906,4.8,41.8,11.8,61.9,4.1,72.7,56.8,49.2,31.1,15.2,96.82328393,0.69074687,0.604403511,0.859835948,57.92632259,5.617591479,157.0,1594,14,0,0
"Strafford County, New Hampshire",643.0,227.0,502.6,58577,126825.0,11.8,94.61856889,7,37.2,36.1,38.3,2.48,46.8,6.1,23.5,40.977034120734906,7.9,28.0,21.1,64.3,6.5,74.8,61.0,54.5,26.2,12.4,93.39362832,0.957907929,2.680286200625,0.395935277,49.94167427,3.681800261,177.6,1429,29,1,4
