Geography,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,City,State,Region,Division,TARGET_deathRate
"Montgomery County, North Carolina",0.12473662031184155,0.1560229445506692,0.3171593381369634,0.17532281652341594,0.603709949409781,0.1730496150303775,0.6015999999999998,1,0.5864406779661018,0.6144393241167435,0.8332165849427934,0.558089033659066,0.4766977363515313,0.7785467128027681,1.0,0.19558359621451107,0.4901960784313725,0.3424947145877378,0.5042158516020235,0.6474358974358975,0.4171428571428571,0.4247460757156049,0.3342566943674977,0.6330472103004291,0.6858877086494688,0.7462673502084165,0.745648416010958,0.58395281915604,0.2646465409324562,0.551454659500213,0.6031841106530965,0.3088089739359947,1004,33,2,6,0.6665990053790726
"St. Joseph County, Michigan",0.24188790560471976,0.40076481835564054,0.42009141534101124,0.3949438603139295,0.5160202360876898,0.0,0.5407999999999998,3,0.5322033898305085,0.543778801843318,0.8565662630508023,0.6710097719869705,0.6711051930758989,0.7076124567474047,1.0,0.2902208201892745,0.6840958605664487,0.27484143763213525,0.6408094435075885,0.5256410256410257,0.6271428571428572,0.6371191135734073,0.5835641735918744,0.5729613733905577,0.5371775417298937,0.9125702350713629,0.11154041041671293,0.23661559084702047,0.3990096018217779,0.6858809998092752,0.754940083039094,0.3932695480039591,1400,22,0,0,0.5496803004161169
"Piatt County, Illinois",0.08680994521702487,0.10401529636711282,0.8648729566276122,0.1020873677709235,0.1416526138279933,0.0,0.6719999999999996,8,0.677966101694915,0.6758832565284177,0.8165382434370728,0.8642779587404994,0.4633821571238349,0.5380622837370241,1.0,0.5741324921135648,0.5925925925925926,0.6511627906976742,0.7774030354131535,0.37820512820512825,0.8571428571428572,0.9048938134810713,0.7977839335180056,0.38412017167381973,0.2670713201820941,0.9711057766450926,0.01663260162913101,0.029404233391800604,0.027601977000119887,0.8936648600873116,0.69830676387289,0.34708017156054105,1161,13,0,0,0.8352109340640753
"Worth County, Missouri",0.0058997050147492625,0.012237093690248564,0.3225883714895911,0.008057802263960282,0.41483979763912315,0.0,0.8159999999999995,1,0.8203389830508474,0.8079877112135178,0.7431535408119018,0.7904451682953311,0.4953395472703063,0.5173010380622837,1.0,0.5678233438485806,0.7581699346405227,0.35940803382663844,0.6762225969645869,0.25,0.6785714285714286,0.685133887349954,0.48938134810710976,0.465665236051502,0.35508345978755684,0.9711176443508049,0.0,0.0,0.0,0.7312912437990866,0.3510666050253889,0.36720554272517325,1647,25,0,7,0.396224500152238
"Chester County, Pennsylvania",1.0,1.0,1.0,1.0,0.13827993254637438,0.7114642452202397,0.5695999999999998,8,0.5559322033898304,0.5806451612903226,0.8799159411588113,0.7122692725298587,0.3035952063914781,0.49480968858131485,1.0,0.9085173501577288,0.34204793028322433,0.9999999999999999,0.7942664418212478,0.3525641025641026,0.8585714285714288,0.9824561403508774,0.8882733148661125,0.22961373390557935,0.2033383915022762,0.848823294757219,0.23858108675989553,1.0,0.21923418349599358,0.8079376646464562,0.5247401371719088,0.32794457274826794,282,38,1,2,0.7710680334246763
"Decatur County, Georgia",0.10450906026127266,0.18661567877629062,0.22610327139178865,0.17286873016615117,0.8263069139966275,0.0,0.48319999999999974,9,0.3966101694915254,0.5622119815668204,0.8132025751359285,0.44082519001085774,0.6498002663115846,0.546712802768166,1.0,0.35962145110410104,0.596949891067538,0.28752642706131076,0.4806070826306914,0.3910256410256411,0.37999999999999995,0.4081255771006464,0.38781163434903043,0.6266094420600857,0.746585735963581,0.47745995037959826,1.0,0.11719674821545253,0.7722078395723077,0.4104060708426329,0.45240383535716416,0.45727482678983833,413,10,2,6,0.5588822355289423
"Lenoir County, North Carolina",0.33038348082595875,0.44971319311663477,0.26648170695195705,0.37583610771404974,0.6374367622259698,1.0,0.6335999999999998,0,0.5932203389830508,0.6635944700460829,0.8165382434370728,0.4538545059717698,0.5725699067909454,0.6522491349480969,1.0,0.14511041009463724,0.5294117647058824,0.266384778012685,0.5649241146711635,0.8141025641025642,0.44142857142857145,0.6048711650028749,0.3065558633425669,0.7317596566523603,0.6707132018209407,0.5011625331600862,1.0,0.2367463559869217,0.3104925866761912,0.4260787477493879,0.658592394248801,0.44308808973936,865,33,2,6,0.8744544808687712
"Hardin County, Ohio",0.12136536030341341,0.18967495219885278,0.45019061495778534,0.2024490010178881,0.5328836424957842,0.0,0.4191999999999999,3,0.3898305084745761,0.4485407066052226,0.8432235898462257,0.5515743756786102,0.21571238348868177,0.5173010380622837,1.0,0.35962145110410104,0.9084967320261438,0.19873150105708243,0.6256323777403036,0.5897435897435898,0.6357142857142857,0.664819944598338,0.6204986149584487,0.4914163090128755,0.5007587253414264,0.9571566862841399,0.03826642593433856,0.2962560191575213,0.06050401836295982,0.6726876319091528,0.8542943573874783,0.4137248432860442,643,35,0,0,0.6281673940255085
"Lake County, Montana",0.1306363253265908,0.17437858508604206,0.3109917965709268,0.18784915571063107,0.6576728499156831,0.0,0.6175999999999998,1,0.5898305084745761,0.6359447004608295,0.7865172287267754,0.6731813246471228,0.6391478029294275,0.6782006920415224,0.7674815896615443,0.23343848580441645,0.5206971677559912,0.5539112050739957,0.5767284991568296,0.608974358974359,0.3742857142857143,0.31024930747922447,0.21791320406278852,0.6587982832618025,0.6616084977238238,0.6500814002920368,0.009963071610621549,0.1420361761782109,0.06042432992897362,0.6069442888333285,0.7881765752166995,0.3203563180468493,832,26,3,3,0.6230251361683415
"Crawford County, Georgia",0.05478297513695744,0.07648183556405352,0.40859463882956437,0.07584701658722874,0.5632377740303542,0.0,0.6783999999999998,3,0.6847457627118643,0.6820276497695853,0.8999299509656762,0.558089033659066,0.6870838881491346,0.37370242214532867,1.0,0.4731861198738171,0.6122004357298475,0.24947145877378435,0.5126475548060708,0.6794871794871795,0.5028571428571429,0.5521698984302863,0.49676823638042467,0.5815450643776823,0.6312594840667677,0.7082626399654288,0.9254001646404009,0.33622838217420864,0.009472247183710033,0.6623661383478259,0.2337001122155406,0.45595513032002644,367,10,2,6,0.7242464224094186
"Rolette County, North Dakota",0.046354825115887066,0.07036328871892925,0.2592762619508593,0.09068308411069308,0.9578414839797641,0.0,0.2559999999999999,0,0.22033898305084743,0.26728110599078336,0.9933286633977119,0.3409337676438653,0.5992010652463383,0.4325259515570934,1.0,0.14511041009463724,0.31154684095860563,0.5750528541226215,0.5278246205733558,0.28205128205128205,0.19285714285714278,0.6048711650028749,0.24746075715604798,0.5515021459227466,0.8072837632776934,0.10986178850528835,0.02170651488235353,0.09521655371746855,0.03686551812441476,0.3366049346545211,0.7175415386751897,0.5186407126360937,1275,34,0,7,0.7383199702290336
"St. Francis County, Arkansas",0.09018120522545302,0.1713193116634799,0.1566635396499072,0.16903011915278246,0.9999999999999999,0.0,0.48639999999999983,9,0.4813559322033898,0.5314900153609833,0.8298809166416492,0.31053203040173716,0.5512649800266312,0.5415224913494809,1.0,0.17034700315457418,0.7015250544662309,0.19450317124735728,0.41821247892074187,0.7243589743589743,0.3271428571428571,0.339796860572484,0.2622345337026777,0.798283261802575,0.904400606980273,0.3701753480940801,1.0,0.10778739932050276,0.4082872792498482,0.3214659193492405,0.7366729120425874,0.47245133619267576,1394,3,2,8,0.4725464325586116
"Lea County, New Mexico",0.1753055204382638,0.2936902485659656,0.7256142591964233,0.4616241425666692,0.45193929173693104,0.0,0.30399999999999994,7,0.30847457627118646,0.30414746543778814,1.0,0.6558089033659065,0.6231691078561917,0.5553633217993079,1.0,0.17034700315457418,0.5010893246187363,0.23678646934460884,0.699831365935919,0.3525641025641026,0.4757142857142857,0.5540166204986152,0.5263157894736842,0.4763948497854076,0.5918057663125948,0.8587871065787711,0.1392455814633771,0.0717184075175166,1.0,0.7456767788384522,0.80326243043234,0.35136918508742987,855,31,3,3,0.42166514428769597
"Spartanburg County, South Carolina",1.0,1.0,0.42733677970499595,1.0,0.4890387858347387,1.0,0.5087999999999998,3,0.49152542372881336,0.522273425499232,0.8532305947496582,0.5667752442996743,0.3861517976031958,0.5674740484429065,1.0,0.5425867507886436,0.485838779956427,0.5116279069767441,0.6441821247892073,0.5448717948717949,0.5757142857142856,0.6168051708217914,0.5577100646352724,0.49570815450643757,0.5250379362670712,0.6992574413963004,0.8393701550611513,0.8320452825075068,0.3877656182237234,0.5870317990017084,0.6157415139704533,0.40217749917518975,1385,40,2,6,0.6960993267701886
"Reynolds County, Missouri",0.0269700800674252,0.045889101338432124,0.18322987565118465,0.03676536326137578,0.6172006745362565,0.0,0.7775999999999997,9,0.7762711864406777,0.7772657450076806,0.7931885653290638,0.7057546145494029,0.8442077230359522,0.6332179930795847,1.0,0.0,0.7952069716775598,0.13530655391120508,0.47386172006745364,0.6858974358974359,0.42857142857142855,0.4136657433056326,0.3582640812557709,0.8025751072961371,0.7071320182094081,0.9575087575818566,0.057655079809463404,0.017015558633016608,0.04213071602590736,0.6930403738955908,0.6423881190851641,0.4028373474100957,1246,25,0,7,0.5223451402280187
"Minnehaha County, South Dakota",0.7029077117572693,0.9453154875717017,0.6480309774256005,1.0,0.2799325463743677,1.0,0.3999999999999998,7,0.39322033898305087,0.4086021505376344,0.8198739117382169,0.5732899022801303,0.35952063914780297,0.5397923875432525,1.0,0.5993690851735016,0.4749455337690631,0.7737843551797039,0.8988195615514335,0.25641025641025644,0.7742857142857142,0.6048711650028749,0.7645429362880886,0.3047210300429184,0.29742033383915023,0.8526305956838498,0.16939660219337585,0.6657412408361136,0.43198973175293576,0.5562379113811109,0.6519797614644481,0.4110854503464204,986,41,0,7,0.8168070638384252
"Kankakee County, Illinois",0.5107458912768648,0.7434034416826004,0.6723618291052075,0.7221181914892745,0.3878583473861721,1.0,0.47999999999999965,7,0.46440677966101696,0.49769585253456217,0.8632375996530905,0.512486427795874,0.2849533954727031,0.5570934256055363,1.0,0.43533123028391174,0.579520697167756,0.3805496828752642,0.657672849915683,0.6025641025641026,0.6528571428571428,0.7036011080332412,0.6518928901200368,0.5107296137339055,0.5220030349013657,0.7801745400950009,0.606267515394605,0.41491513844330435,0.28646829512333705,0.5684302268202368,0.4854884076756172,0.43714945562520613,773,13,0,0,0.7824351297405191
"Sherburne County, Minnesota",1.0,0.3548757170172084,1.0,0.5963036144459728,0.1349072512647555,0.0,0.4159999999999998,8,0.423728813559322,0.41167434715821816,0.9566363120851265,0.7404994571118351,0.4367509986684421,0.5934256055363321,1.0,0.441640378548896,0.4161220043572985,0.7061310782241014,0.8768971332209105,0.3076923076923077,0.8571428571428572,0.6048711650028749,0.9418282548476452,0.23819742489270387,0.27314112291350523,0.9327920413586219,0.07962055645901299,0.44985452475890114,0.05058286435270972,0.90595414918142,0.6980002455582472,0.36555592213790833,1360,23,0,7,0.6827008277681926
"Neosho County, Kansas",1.0,0.1193116634799235,0.37697850342308536,0.1018183369135763,0.4890387858347387,1.0,0.5663999999999997,2,0.5864406779661018,0.5622119815668204,0.8165382434370728,0.6514657980456027,0.25033288948069243,0.3581314878892733,1.0,0.2965299684542587,0.5686274509803921,0.40591966173361516,0.730185497470489,0.27564102564102566,0.6499999999999999,0.6888273314866113,0.6038781163434903,0.5107296137339055,0.48558421851289835,0.9399240280421906,0.04716852861736215,0.07269697092592739,0.08799034894852731,0.6631871311167348,0.8828092407265143,0.4084460574067964,1039,16,0,7,0.6827008277681926
"Lander County, Nevada",1.0,0.012237093690248564,1.0,0.033294209028773995,0.26306913996627324,0.0,0.4768,8,0.4745762711864405,0.47004608294930883,0.9232796290736851,0.6775244299674266,0.6471371504660454,0.8927335640138407,1.0,0.2082018927444795,0.65359477124183,0.09302325581395349,0.711635750421585,0.7435897435897437,0.6685714285714284,0.7682363804247461,0.742382271468144,0.28326180257510725,0.2640364188163885,0.8713376707884404,0.005428360403477836,0.3011862642921337,0.4694170725385085,0.7748462965639336,0.9999999999999999,0.21148135928736386,839,28,3,3,0.6827008277681926
"Oneida County, New York",1.0,1.0,0.5131634099119778,1.0,0.4890387858347387,0.184535643685612,0.6047999999999999,5,0.5762711864406778,0.6328725038402457,0.0007338470262517093,0.4538545059717698,0.3515312916111851,0.47404844290657433,1.0,0.6687697160883281,0.5642701525054465,0.482029598308668,0.6290050590219224,0.4487179487179488,0.6300000000000001,0.6260387811634351,0.5964912280701753,0.6652360515021458,0.6403641881638845,0.8439713018780295,0.2429331727904176,1.0,0.3096132922303465,0.4685415961669961,0.5921408352508465,0.37677334213130986,1095,32,1,2,0.8124767414323898
"Sabine County, Texas",0.0632111251580278,0.10707456978967494,0.2606933993333467,0.06259232556670775,0.5328836424957842,0.0,0.8991999999999997,0,0.9559322033898303,0.8571428571428573,0.9032656192668203,0.5732899022801303,0.5619174434087884,0.7716262975778546,1.0,0.0,0.8126361655773419,0.21987315010570824,0.27487352445193924,0.7500000000000001,0.36285714285714293,0.6048711650028749,0.09418282548476459,0.8648068669527895,0.6737481031866464,0.8914157449090994,0.3543826326662425,0.05360552950147509,0.03413003070794848,0.6444467028622747,0.5502397346082589,0.4625536126690861,1290,43,2,8,0.6002909435366558
"Poweshiek County, Iowa",0.07922461019806153,0.12237093690248566,0.6018043552024911,0.11628038592804572,0.300168634064081,0.0,0.5951999999999998,6,0.5694915254237289,0.61136712749616,0.7631675506187666,0.5798045602605861,0.18641810918774968,0.3200692041522491,1.0,0.17665615141955837,0.6383442265795206,0.5412262156448202,0.6164020655488471,0.28205128205128205,0.7828571428571429,0.7903970452446909,0.6759002770083102,0.4570815450643776,0.370257966616085,0.9424310459911942,0.046806440404505385,0.7798981218918204,0.04973988974766903,0.6287090940764388,0.4555835638848937,0.3117782909930715,1199,15,0,7,0.5115193342129302
"Ouachita County, Arkansas",0.11967973029919933,0.20191204588910133,0.24612283187960327,0.15439090347615755,0.6677908937605398,0.0,0.6527999999999999,0,0.6508474576271186,0.654377880184332,0.7731745555221989,0.5450597176981542,0.38881491344873503,0.7543252595155708,1.0,0.2082018927444795,0.7777777777777778,0.3255813953488371,0.581787521079258,0.5064102564102565,0.49999999999999994,0.4487534626038782,0.3767313019390581,0.7489270386266094,0.7071320182094081,0.5228487378073656,1.0,0.05810048268863497,0.03715000143916276,0.47653047919537084,0.6444580511002506,0.4579346750247443,1114,3,2,8,0.6103048141006125
"Lyman County, South Dakota",0.011799410029498525,0.009177820267686425,0.35925430630127153,0.019993585910657148,0.7318718381112985,0.0,0.4223999999999998,2,0.40677966101694896,0.44546850998463905,0.9066012875679644,0.5168295331161781,0.85219707057257,0.5536332179930795,0.6405519421405965,0.46056782334384866,0.6318082788671023,0.4608879492600423,0.7166947723440135,0.4487179487179488,0.46714285714285714,0.5115420129270545,0.3508771929824561,0.5042918454935622,0.5493171471927162,0.5292626828057829,0.0,0.3694967536560329,0.0,0.526909471089765,0.5918105201928936,0.253711646321346,902,41,0,7,0.722081261206401
"Moore County, North Carolina",0.5410872313527181,0.7250478011472276,0.5790303586754756,0.6136725090654377,0.41483979763912315,1.0,0.7295999999999997,6,0.6915254237288133,0.7434715821812597,0.8065312385336403,0.7100977198697067,0.38881491344873503,0.6955017301038062,1.0,0.5047318611987383,0.39869281045751637,0.7272727272727272,0.5278246205733558,0.4871794871794872,0.6285714285714286,0.5669436749769161,0.3527239150507848,0.5987124463519312,0.5128983308042487,0.8085111296096503,0.49826521064299456,0.40179343524914585,0.12773603820850202,0.6957587014542721,0.3941202057968745,0.3319036621577037,1008,33,2,6,0.7640312595148689
"De Witt County, Illinois",0.08680994521702487,0.12237093690248566,0.64974751002974,0.10116872581900621,0.2596964586846543,0.0,0.6559999999999996,7,0.6271186440677965,0.6881720430107529,0.7798458921244872,0.7252985884907708,0.4447403462050599,0.773356401384083,1.0,0.5236593059936909,0.6775599128540305,0.4735729386892177,0.7318718381112984,0.467948717948718,0.7171428571428571,0.6048711650028749,0.6057248384118189,0.5300429184549355,0.45827010622154774,0.9575308431201632,0.020187916075766643,0.027319586237814927,0.2222575592370275,0.6781808521550254,0.8561317393241555,0.44803695150115475,407,13,0,0,0.8433302885753918
"Fayette County, Iowa",0.11125158027812895,0.14378585086042064,0.45671743078980465,0.12748125601320875,0.3777403035413154,0.0,0.6655999999999999,4,0.6203389830508474,0.7004608294930877,0.7631675506187666,0.6427795874049946,0.255659121171771,0.546712802768166,1.0,0.47949526813880133,0.6971677559912853,0.42706131078224097,0.7200674536256323,0.30128205128205127,0.6557142857142857,0.6334256694367499,0.49861495844875336,0.6094420600858368,0.5311077389984825,0.9567853397780224,0.043699171454909765,0.28450062751589256,0.03749678449697333,0.6378825042721197,0.787061123261396,0.302210491586935,504,15,0,7,0.7212693257552693
"St. Mary's County, Maryland",0.35988200589970504,0.541491395793499,1.0,0.7256221543630161,0.1821247892074199,0.08557656280294647,0.44799999999999984,8,0.4576271186440677,0.44546850998463905,0.9232796290736851,0.6688382193268185,0.33288948069241014,0.49480968858131485,1.0,0.5993690851735016,0.5032679738562091,0.638477801268499,0.772344013490725,0.28205128205128205,0.8271428571428572,0.8753462603878117,0.7331486611265005,0.3004291845493562,0.2943854324734446,0.7675302162997801,0.5750820301824474,1.0,0.11539832491536148,0.7892627972624564,0.5780943746176712,0.4018475750577367,1407,20,2,6,0.6005615886870329
"Brooks County, Texas",0.024441635061104087,0.03977055449330784,0.10448893235663959,0.042001622387304365,0.9848229342327152,0.0,0.30079999999999985,9,0.13898305084745766,0.5038402457757297,1.0,0.21064060803474471,0.6711051930758989,0.5415224913494809,1.0,0.0,0.6557734204793028,0.21987315010570824,0.4080944350758853,0.9999999999999999,0.15999999999999998,0.15512465373961226,0.14958448753462605,0.7424892703862659,0.8285280728376326,0.8319073475666152,0.003352412879449071,0.6975177328316847,1.0,0.42922107307359547,0.7287166528376707,0.3747937974265919,180,43,2,8,0.5594235258296968
"Brazos County, Texas",0.45427728613569324,0.5812619502868068,0.3792539071076426,1.0,0.7824620573355818,0.24385979502619864,0.0928,2,0.07457627118644072,0.10752688172043012,0.8532305947496582,0.31053203040173716,0.1411451398135819,0.2162629757785467,1.0,0.7570977917981074,0.2810457516339869,0.7737843551797039,0.6930860033726812,0.3846153846153847,0.7185714285714284,0.8605724838411819,0.6869806094182825,0.18454935622317595,0.2610015174506828,0.7096374905042793,0.4338084488457184,1.0,1.0,0.3749925399270515,0.5003739357582424,0.30386011217419995,169,43,2,8,0.6046212659426909
"Dubuque County, Iowa",0.4534344711335862,0.605736137667304,0.6522823895730624,0.6318681814416282,0.2799325463743677,0.09816567916940876,0.5279999999999997,7,0.4983050847457626,0.5622119815668204,0.796524233630208,0.6536373507057547,0.18641810918774968,0.40138408304498263,1.0,0.6750788643533123,0.6078431372549019,0.6892177589852008,0.8111298482293422,0.25,0.8285714285714285,0.8180978762696216,0.722068328716528,0.38841201716738194,0.29742033383915023,0.9289632192536308,0.07833168913856377,0.4952237394239784,0.04334491845636507,0.6748493649274798,0.6220838583463647,0.35664797096667766,447,15,0,7,0.7762102912818433
"Smith County, Mississippi",0.05815423514538559,0.11319311663479922,0.32604139637931384,0.09993512091214585,0.5935919055649242,0.0,0.5695999999999998,1,0.5999999999999999,0.5468509984639017,0.8765802728576672,0.6623235613463627,0.6631158455392809,0.676470588235294,1.0,0.34069400630914837,0.75599128540305,0.241014799154334,0.5598650927487352,0.28205128205128205,0.4928571428571428,0.49676823638042483,0.41551246537396114,0.6545064377682402,0.6646433990895295,0.720184845053724,0.9991644142271753,0.02524475184188242,0.0024353100965144384,0.647279317446358,0.5714979742700647,0.4645331573738041,1374,24,2,1,0.4733583680097434
"Thayer County, Nebraska",0.028655710071639275,0.030592734225621414,0.5364563581565239,0.028438530140068287,0.25295109612141653,0.0,0.8511999999999996,5,0.8542372881355931,0.8786482334869431,0.7097968578004604,0.9533116178067318,0.5725699067909454,0.3927335640138408,1.0,0.580441640378549,0.6427015250544662,0.5200845665961945,0.6164020655488471,0.08333333333333334,0.7385714285714287,0.7183748845798708,0.47645429362880876,0.5343347639484978,0.43095599393019723,0.9677660573993108,0.0023357558370569144,0.0,0.0,0.8351833938451891,0.6778376306279893,0.19960409105905638,1471,27,0,7,0.6257315876721136
"Massac County, Illinois",0.07922461019806153,0.10401529636711282,0.35827628191054073,0.09145080631336681,0.5902192242833053,0.0,0.6847999999999997,2,0.6677966101694914,0.6912442396313364,0.8098669068347846,0.5950054288816504,0.4953395472703063,0.676470588235294,1.0,0.46056782334384866,0.5272331154684096,0.3636363636363636,0.5177065767284991,0.5384615384615385,0.49999999999999994,0.48753462603878134,0.43213296398891954,0.7381974248927038,0.7010622154779969,0.898031033892867,0.24235716915941233,0.1565327153876952,0.0369120737798664,0.5523694910201022,0.5319871187656817,0.36324645331573746,930,13,0,0,0.7523935180486486
"Klickitat County, Washington",0.0809102402022756,0.14378585086042064,0.533083171992575,0.1325272250205259,0.38448566610455315,0.22672742297330079,0.7263999999999998,5,0.7322033898305083,0.7219662058371735,0.8665732679542348,0.6753528773072748,0.6391478029294275,0.6332179930795847,1.0,0.5993690851735016,0.46840958605664484,0.5708245243128963,0.47723440134907247,0.42307692307692313,0.5914285714285714,0.5133887349953834,0.3951985226223452,0.6630901287553648,0.5614567526555386,0.89891175511646,0.02984307626843235,0.17382403972059404,0.5438510563473736,0.718607879839199,0.3978253518073314,0.37941273507093365,810,47,3,5,0.40163740315978214
"Edgar County, Illinois",0.0943952802359882,0.13766730401529637,0.4559789225763957,0.11046669471805484,0.4013490725126476,0.0,0.6751999999999997,4,0.6610169491525422,0.7004608294930877,0.7564962140164784,0.7209554831704668,0.46870838881491356,0.6297577854671279,1.0,0.3848580441640379,0.690631808278867,0.42283298097251576,0.6164020655488471,0.5897435897435898,0.6414285714285715,0.6075715604801479,0.5484764542936288,0.6351931330472101,0.5614567526555386,0.9796991613828347,0.02220032565896164,0.14308314496809074,0.0011002344693824817,0.6709449723369898,0.683783574746948,0.3870009897723524,466,13,0,0,0.7042186812815049
"Monroe County, Indiana",0.42225031605562585,0.6179732313575526,0.4231652062833078,0.9440752105289492,0.7015177065767286,0.32944064098908943,0.19519999999999993,3,0.17627118644067807,0.21505376344086025,0.7798458921244872,0.28013029315960913,0.10386151797603196,0.3027681660899654,1.0,0.8454258675078866,0.3224400871459695,0.8372093023255813,0.669477234401349,0.41666666666666674,0.7757142857142856,0.9030470914127424,0.7497691597414589,0.22317596566523604,0.25493171471927156,0.8535267382545528,0.11814557483061972,1.0,0.1517976759945742,0.35335753766778133,0.41950084170408436,0.35895743978884853,999,14,0,0,0.6154470719577795
"Steele County, North Dakota",0.0033712600084281497,0.003059273422562141,0.7338775673140258,0.0073950677129342324,0.1315345699831366,0.0,0.8927999999999997,7,0.9864406779661015,0.8141321044546851,0.6897828479935956,0.8490770901194353,0.3275632490013316,0.6920415224913494,1.0,0.23974763406940067,0.5098039215686274,0.5835095137420718,0.7588532883642495,0.23076923076923078,0.8928571428571428,0.8328716528162512,0.46722068328716515,0.3991416309012875,0.16084977238239756,0.9960611283736374,0.0,0.0,0.07001916360277044,0.7110466330390166,0.7572269957580406,0.19102606400527875,1417,34,0,7,0.3805270814303596
"Ste. Genevieve County, Missouri",0.06658238516645597,0.12543021032504778,0.48370292010139526,0.11213993541618991,0.33389544688026984,1.0,0.6463999999999998,4,0.6677966101694914,0.6267281105990784,0.8198739117382169,0.7513572204125951,0.41810918774966715,0.6107266435986158,1.0,0.3154574132492114,0.7516339869281045,0.27484143763213525,0.6762225969645869,0.32051282051282054,0.7671428571428571,0.8033240997229918,0.7405355493998153,0.45922746781115875,0.3368740515933232,0.9623649937396079,0.0291551837040671,0.014517295201880564,0.0022007134121750714,0.7750366467651888,0.4511561730025215,0.42230287033982183,1415,25,0,7,0.44277546601711837
"Jim Wells County, Texas",0.12389380530973451,0.21108986615678776,0.4702500948084869,0.26609776482930075,0.5733558178752108,0.0,0.39359999999999984,4,0.35593220338983045,0.42089093701996927,0.9833216584942795,0.5993485342019544,0.9454061251664448,0.6107266435986158,1.0,0.2965299684542587,0.579520697167756,0.20295983086680758,0.6104553119730184,0.39743589743589747,0.43857142857142856,0.4228993536472762,0.40812557710064634,0.46781115879828317,0.5311077389984825,0.9318065746840205,0.023354741352337186,0.13498027744784769,0.7648696209767541,0.6561269857325933,0.8672647888251053,0.3460903992081821,757,43,2,8,0.4127338543252479
"Northampton County, Pennsylvania",1.0,1.0,0.7758328177082295,1.0,0.22934232715008437,1.0,0.6239999999999998,8,0.5966101694915253,0.6420890937019971,0.84655925814737,0.6145494028230183,0.24766977363515316,0.4965397923875432,1.0,0.5741324921135648,0.6056644880174291,0.6215644820295981,0.7015177065767285,0.44230769230769235,0.7828571428571429,0.8236380424746077,0.7516158818097877,0.4055793991416309,0.33080424886191195,0.8493966160890765,0.20340392124948248,1.0,0.4751042986523134,0.6953823235682568,0.45226073029977143,0.37281425272187396,1066,38,1,2,0.877972867823675
"Newaygo County, Michigan",0.19384745048461863,0.35793499043977056,0.37819604399113793,0.3091820723742219,0.600337268128162,0.0,0.6431999999999997,2,0.6474576271186441,0.6451612903225806,0.8532305947496582,0.7100977198697067,0.5805592543275633,0.6522491349480969,1.0,0.2965299684542587,0.7320261437908496,0.28752642706131076,0.5261382799325462,0.6217948717948718,0.5728571428571427,0.5429362880886428,0.49861495844875336,0.6931330472103003,0.6464339908952957,0.9362631240677781,0.05552665455344867,0.11729843884831721,0.3412647766799436,0.7565257656361004,0.6095136094789777,0.4529858132629495,1048,22,0,0,0.5193680435738693
"Paulding County, Georgia",0.45174884112937214,0.5200764818355641,0.8248138759705396,0.9935047092703276,0.25295109612141653,0.03131393472687521,0.40959999999999985,8,0.3966101694915254,0.4147465437788017,0.9899929950965678,0.7470141150922909,0.3781624500665779,0.6782006920415224,1.0,0.3280757097791799,0.6122004357298475,0.536997885835095,0.772344013490725,0.532051282051282,0.7142857142857142,0.8439519852262236,0.7663896583564173,0.24463519313304724,0.3125948406676783,0.7551343174500578,0.70792134854526,0.3761318894843833,0.24603260133931587,0.8760013137398861,0.42693017382907017,0.3744638733091389,1138,10,2,6,0.7959673872593797
"Ashe County, North Carolina",0.15170670037926676,0.2080305927342256,0.27640166862936877,0.17185822401904213,0.5969645868465431,0.0,0.7775999999999997,0,0.7627118644067794,0.8110599078341015,0.74982487741419,0.7839305103148753,0.6498002663115846,0.5051903114186851,1.0,0.17034700315457418,0.522875816993464,0.43128964059196606,0.5801011804384485,0.5192307692307693,0.53,0.6048711650028749,0.2899353647276085,0.669527896995708,0.5159332321699545,0.9352324187319534,0.02767725056752616,0.11558581092114675,0.6329802778474686,0.7473228691561924,0.4911006281958487,0.36159683272847254,55,33,2,6,0.7128793260935756
"Franklin County, Kansas",1.0,0.14990439770554492,0.5609668469691224,0.16259962548936138,0.3406408094435076,0.0,0.5343999999999999,5,0.49152542372881336,0.5591397849462366,0.84655925814737,0.775244299674267,0.29027962716378164,0.643598615916955,1.0,0.2586750788643533,0.6230936819172113,0.5031712473572938,0.6164020655488471,0.41666666666666674,0.7657142857142858,0.7497691597414591,0.6666666666666666,0.39270386266094415,0.34597875569044,0.9209994168996956,0.04746990841496662,0.09127073554419518,0.4219968308344214,0.8108971956625852,0.8088738401520951,0.3804025074232926,523,16,0,7,0.6827008277681926
